"Time,s","Hip Flexion LT,deg","Hip Flexion RT,deg","Hip Abduction LT,deg","Hip Abduction RT,deg","Hip Rotation Ext LT,deg","Hip Rotation Ext RT,deg","Knee Flexion LT,deg","Knee Flexion RT,deg","Ankle Dorsiflexion LT,deg","Ankle Dorsiflexion RT,deg","Ankle Inversion LT,deg","Ankle Inversion RT,deg","Ankle Abduction LT,deg","Ankle Abduction RT,deg","Pelvis course,deg","Pelvis pitch,deg","Pelvis roll,deg","Thigh course LT,deg","Thigh pitch LT,deg","Thigh roll LT,deg","Shank course LT,deg","Shank pitch LT,deg","Shank roll LT,deg","Foot course LT,deg","Foot pitch LT,deg","Foot roll LT,deg","Thigh course RT,deg","Thigh pitch RT,deg","Thigh roll RT,deg","Shank course RT,deg","Shank pitch RT,deg","Shank roll RT,deg","Foot course RT,deg","Foot pitch RT,deg","Foot roll RT,deg","Pelvis Accel Sensor X,mG","Pelvis Accel Sensor Y,mG","Pelvis Accel Sensor Z,mG","Thigh Accel Sensor X LT,mG","Thigh Accel Sensor Y LT,mG","Thigh Accel Sensor Z LT,mG","Shank Accel Sensor X LT,mG","Shank Accel Sensor Y LT,mG","Shank Accel Sensor Z LT,mG","Foot Accel Sensor X LT,mG","Foot Accel Sensor Y LT,mG","Foot Accel Sensor Z LT,mG","Thigh Accel Sensor X RT,mG","Thigh Accel Sensor Y RT,mG","Thigh Accel Sensor Z RT,mG","Shank Accel Sensor X RT,mG","Shank Accel Sensor Y RT,mG","Shank Accel Sensor Z RT,mG","Foot Accel Sensor X RT,mG","Foot Accel Sensor Y RT,mG","Foot Accel Sensor Z RT,mG","Pelvis Rot X,","Pelvis Rot Y,","Pelvis Rot Z,","Thigh LT Rot X,","Thigh LT Rot Y,","Thigh LT Rot Z,","Shank LT Rot X,","Shank LT Rot Y,","Shank LT Rot Z,","Foot LT Rot X,","Foot LT Rot Y,","Foot LT Rot Z,","Thigh RT Rot X,","Thigh RT Rot Y,","Thigh RT Rot Z,","Shank RT Rot X,","Shank RT Rot Y,","Shank RT Rot Z,","Foot RT Rot X,","Foot RT Rot Y,","Foot RT Rot Z,"
37.07,-3.86064,12.5088,10.9412,-15.2575,-4.27769,-7.38977,56.6304,15.9922,-2.28284,-5.98789,28.4304,-1.67388,-21.2551,9.13927,80.0171,7.37915,-4.52768,84.5778,3.04098,6.68645,84.2245,-52.8172,-5.99785,117.11,-47.8464,-60.4793,71.1891,21.0211,7.76075,69.4571,5.13424,4.40895,78.1128,-1.52364,2.52841,-114.258,-367.182,322.273,798.345,-254.403,-377.954,636.246,93.2834,85.9276,-1163.11,164.065,2023.99,65.4482,839.819,-107.452,12.6742,1338.4,-100.581,-145.563,141.139,-24.965,0.022764,-0.602109,0.122804,-0.536944,-0.527969,-0.49331,-0.756789,-0.247046,-0.179451,-0.683482,-0.31519,-0.619057,0.540461,-0.580501,0.577949,0.635347,-0.344121,0.605868,-0.267249,0.021512,-0.935259
37.08,-1.82491,11.7804,11.5122,-15.6118,-5.16339,-6.63875,59.8076,15.9796,-4.55718,-5.13145,29.0256,-2.02658,-21.3218,8.74581,79.5813,7.17085,-4.91202,84.8831,4.73702,7.07025,84.6609,-54.1611,-6.65645,120.163,-50.458,-64.986,71.5749,19.981,8.14458,69.8018,4.11692,4.37273,78.1353,-1.65099,2.13302,-6.34472,-201.179,295.901,898.459,61.5389,-540.053,225.58,-185.539,54.1909,-1709.0,-832.557,1309.07,100.594,316.881,27.3374,61.5292,1183.6,-138.203,108.901,55.1991,191.443,0.02211,-0.600637,0.127604,-0.526859,-0.53292,-0.503029,-0.761191,-0.241898,-0.169274,-0.704706,-0.317104,-0.592236,0.544664,-0.579965,0.572184,0.638123,-0.341256,0.600775,-0.268437,0.0182504,-0.935252
37.09,0.0895718,10.9012,12.1767,-15.9608,-6.36478,-5.59045,62.4881,15.6984,-7.37898,-4.32675,30.0266,-2.23993,-20.4961,8.02318,79.112,6.96041,-5.26929,85.4606,6.24264,7.6425,85.4462,-55.1253,-7.61501,123.043,-53.4896,-69.8878,72.2624,18.7426,8.64422,70.4704,3.17101,4.27427,78.1533,-1.72694,1.8292,104.007,-37.5918,319.825,849.615,148.908,-387.712,43.4637,-423.856,-399.407,2714.34,64.8804,2379.43,192.867,216.327,123.053,63.4588,811.543,119.135,103.956,152.866,105.016,0.0218225,-0.599142,0.132527,-0.516235,-0.537328,-0.511976,-0.765713,-0.238208,-0.161879,-0.724937,-0.31972,-0.561524,0.549321,-0.57935,0.565458,0.639332,-0.340305,0.595205,-0.269158,0.0157354,-0.935293
37.1,1.79686,10.0714,12.7791,-16.4388,-7.86687,-4.16,64.5606,15.4025,-8.75294,-3.5714,31.1603,-2.39316,-18.2512,6.9101,78.6707,6.77887,-5.57157,86.3674,7.50723,8.28644,86.5535,-55.6853,-8.6129,122.924,-56.0342,-71.6015,73.3668,17.5256,9.39298,71.5284,2.26954,4.17954,78.1668,-1.78503,1.59821,161.128,135.253,283.204,659.184,37.0683,-95.6873,-70.8116,-840.82,-834.941,1429.75,1026.9,2487.35,495.104,393.053,76.6711,22.9364,329.578,350.107,0.0,-34.1749,28.357,0.0218154,-0.597849,0.137022,-0.504555,-0.543093,-0.518573,-0.770056,-0.234528,-0.15859,-0.732366,-0.320918,-0.5428,0.553696,-0.580099,0.557575,0.639232,-0.341721,0.588488,-0.269708,0.0138356,-0.935308
37.11,3.49601,9.41575,13.279,-16.8392,-9.41064,-2.76607,66.4173,15.2912,-8.79758,-2.82958,31.59,-2.5458,-15.2041,5.80954,78.2992,6.64111,-5.82293,87.3819,8.77678,8.95736,87.8052,-55.9845,-9.68488,120.033,-57.9051,-69.6778,74.4743,16.507,10.0278,72.5829,1.38553,4.11731,78.1758,-1.84535,1.40467,187.019,248.048,247.074,524.427,24.3799,84.9811,-275.88,-1060.03,-1049.82,890.635,1632.3,2042.43,606.917,610.341,-18.0609,13.6829,-9.75361,377.45,-11.6981,72.7892,40.0254,0.0218342,-0.596866,0.14079,-0.492226,-0.549653,-0.524709,-0.77423,-0.231583,-0.157339,-0.729382,-0.317791,-0.538358,0.556305,-0.581914,0.550264,0.639233,-0.343297,0.581554,-0.270277,0.0122414,-0.935293
37.12,5.20874,8.83297,13.5157,-16.9393,-10.1127,-1.93444,68.2182,15.2954,-7.89827,-2.14268,30.7783,-2.65103,-12.4027,5.15335,78.031,6.54107,-5.99673,87.6692,10.2388,9.37701,88.1633,-56.149,-10.2124,115.203,-58.8447,-64.7805,75.1059,15.6764,10.2334,73.1998,0.557069,4.03836,78.1938,-1.93695,1.22987,138.188,276.865,177.243,505.374,212.441,66.9142,-217.766,-876.489,-831.052,-360.283,1607.39,1626.46,372.073,641.593,1.4758,13.6829,-176.247,180.656,48.3601,68.3498,37.5831,0.0218863,-0.596154,0.14346,-0.48068,-0.556546,-0.530815,-0.775765,-0.231762,-0.1553,-0.719079,-0.31004,-0.546383,0.557656,-0.582517,0.545429,0.640227,-0.342652,0.576213,-0.271076,0.0108221,-0.93521
37.13,6.91603,8.1472,13.3862,-16.9387,-9.49776,-1.84626,69.9449,15.2493,-6.72362,-1.51866,29.0233,-2.66606,-10.7873,5.07569,77.8858,6.4766,-6.06806,86.7714,11.9874,9.30696,86.8123,-56.261,-9.37542,110.09,-59.0192,-58.7791,75.1214,14.9129,10.2301,73.2412,-0.158709,3.92877,78.2028,-2.01514,1.10085,75.6771,254.89,136.723,455.589,568.351,-45.892,-85.4623,-413.578,-605.968,-1058.55,1217.81,1223.61,175.77,519.023,272.46,-13.2005,-132.827,48.3633,-40.0388,110.817,49.7943,0.0220925,-0.595691,0.144829,-0.471963,-0.562213,-0.53785,-0.772325,-0.234923,-0.152088,-0.7064,-0.298471,-0.560636,0.559496,-0.581984,0.541347,0.642358,-0.339166,0.573342,-0.27178,0.00977316,-0.935115
37.14,8.58351,7.48571,12.8548,-16.943,-7.97506,-2.29194,71.4418,15.3164,-5.58991,-0.954337,26.9668,-2.66375,-10.0416,5.45146,77.8327,6.44619,-6.00683,85.0686,13.9115,8.71497,84.3931,-56.1858,-7.61927,105.306,-58.6803,-52.7619,74.7046,14.3086,10.2273,72.8276,-0.830049,3.85539,78.2073,-2.14025,1.0072,41.9918,204.58,95.2231,526.852,272.982,-265.649,-131.856,11.7284,-427.715,-1355.02,882.373,879.333,125.97,-79.1279,203.098,27.3219,107.447,11.2557,99.6146,107.383,60.1059,0.0228239,-0.595454,0.144959,-0.46723,-0.565353,-0.546509,-0.765433,-0.240066,-0.149305,-0.69308,-0.285557,-0.576705,0.562411,-0.580456,0.538173,0.645792,-0.333461,0.572003,-0.272854,0.00901835,-0.934879
37.15,10.222,6.83762,12.1229,-16.8526,-6.11935,-2.84714,72.5442,15.413,-4.65339,-0.405932,24.9976,-2.65739,-9.84066,5.86218,77.8439,6.42703,-5.83689,83.0935,15.8526,7.83917,81.5736,-55.75,-5.39794,101.128,-57.9396,-47.2188,74.2535,13.7499,10.2221,72.3727,-1.48234,3.82846,78.1983,-2.26759,0.959341,10.7454,136.722,75.6889,566.393,-158.243,-386.207,-318.367,200.713,-168.468,-1492.18,754.849,602.586,55.1818,-535.129,74.2115,13.2005,346.673,92.7692,23.8786,122.544,19.5378,0.0240399,-0.59528,0.144161,-0.464593,-0.566473,-0.556367,-0.756442,-0.246325,-0.148922,-0.679652,-0.272709,-0.593053,0.56567,-0.578217,0.535786,0.649438,-0.32774,0.570683,-0.273942,0.00862981,-0.934589
37.16,11.8208,6.17362,11.3699,-16.5523,-4.39432,-3.19563,73.2196,15.4696,-3.99431,0.123371,23.1679,-2.65913,-9.80377,6.01447,77.8969,6.41335,-5.60036,81.2829,17.6994,6.9262,79.0551,-54.8943,-3.36183,97.6425,-56.9149,-42.3102,74.0575,13.1391,10.1337,72.1797,-2.15368,3.83031,78.1938,-2.41951,0.938531,-12.2123,72.7483,21.9655,524.427,-706.02,-424.794,-500.972,294.42,67.3623,-1448.67,653.875,493.627,-31.7513,-518.062,-365.224,-19.5157,509.757,24.9269,46.9129,61.9839,23.8795,0.0255581,-0.595137,0.142801,-0.461675,-0.567222,-0.566153,-0.747117,-0.253519,-0.151622,-0.666405,-0.260333,-0.609115,0.568515,-0.575197,0.53445,0.652484,-0.323518,0.568263,-0.275222,0.00848001,-0.93424
37.17,13.3435,5.36811,10.631,-15.9592,-3.00886,-3.32174,73.5004,15.3458,-3.58026,0.625612,21.439,-2.60593,-9.63972,5.857,77.964,6.42125,-5.31312,79.8435,19.4133,6.08624,77.2858,-53.6642,-1.98136,94.7661,-55.6548,-38.0225,74.1166,12.3551,9.86756,72.2969,-2.82344,3.78295,78.1893,-2.57366,0.932288,-37.114,36.6254,6.83783,354.484,-705.114,-274.906,-616.224,281.724,176.748,-1256.76,519.043,483.367,-120.589,8.79198,-385.253,-61.0468,522.448,-20.5069,27.8583,42.4673,6.37692,0.0273656,-0.595135,0.141073,-0.457706,-0.568575,-0.575064,-0.738822,-0.26175,-0.157312,-0.653106,-0.248893,-0.624835,0.571072,-0.570704,0.534262,0.654404,-0.320849,0.565026,-0.2765,0.00845221,-0.933874
37.18,14.8038,4.54837,9.87487,-15.2072,-2.01168,-3.28808,73.3936,15.1233,-3.34215,1.09044,19.8111,-2.55794,-9.25982,5.52524,78.031,6.42673,-5.00419,78.808,20.9982,5.31403,76.3169,-52.098,-1.28605,92.3915,-54.1532,-34.2586,74.3219,11.519,9.49791,72.5898,-3.45192,3.71886,78.1803,-2.70994,0.911478,-80.0778,21.4921,-19.0446,190.926,-574.695,-286.114,-646.502,200.713,188.957,-1063.93,412.55,464.796,-154.782,450.164,-172.879,-98.6309,284.166,-141.133,42.9332,-33.1697,-41.5178,0.0293611,-0.595106,0.139286,-0.453195,-0.570552,-0.583009,-0.731825,-0.270817,-0.166092,-0.639272,-0.238504,-0.640597,0.573873,-0.564677,0.53547,0.655604,-0.319289,0.561427,-0.277663,0.00830642,-0.93354
37.19,16.1808,3.60135,9.11232,-14.544,-1.40888,-3.25347,72.9318,14.7645,-3.14814,1.54732,18.3112,-2.514,-8.58713,5.19433,78.1009,6.43828,-4.69203,78.2065,22.4542,4.64476,76.1003,-50.2518,-1.19459,90.3578,-52.3553,-30.8944,74.5397,10.5655,9.22611,72.8931,-4.05819,3.66128,78.1803,-2.83505,0.898992,-125.481,39.0607,-22.9447,44.9353,-513.156,-277.359,-605.968,123.028,102.068,-887.252,323.656,446.744,-128.413,425.783,47.366,-45.3904,62.0351,-113.276,-15.1954,-70.2763,-64.4476,0.0313483,-0.595121,0.137433,-0.449063,-0.572174,-0.590593,-0.726194,-0.280364,-0.177838,-0.624098,-0.229399,-0.656828,0.577451,-0.558683,0.535477,0.656709,-0.317924,0.557843,-0.278701,0.00822524,-0.933256
37.2,17.5407,2.58818,8.35478,-14.0301,-1.18921,-3.253,72.1845,14.3027,-2.87016,1.97553,17.0267,-2.51978,-7.67112,4.90744,78.1791,6.43281,-4.38825,78.0329,23.8389,4.10902,76.4132,-48.1607,-1.41685,88.5577,-50.2023,-27.844,74.7263,9.54218,9.09045,73.1516,-4.62796,3.61762,78.1803,-2.95345,0.849048,-150.382,70.7963,-44.4375,-47.3603,-384.731,-257.341,-595.713,83.0059,-11.7079,-745.63,270.559,417.914,-35.1458,303.213,7.30871,-22.454,-29.3133,-144.062,37.6268,-85.4372,-7.32668,0.0332265,-0.595019,0.135576,-0.445933,-0.572345,-0.598805,-0.721353,-0.289696,-0.192529,-0.606847,-0.221726,-0.6739,0.581625,-0.553292,0.53396,0.657855,-0.316547,0.554475,-0.279719,0.00783879,-0.932996
